,heure_sin,heure_cos,jour_sin,jour_cos,semaine_cos,semaine_sin,mois_sin,mois_cos,is_weekend,is_jour_ferie,is_vacances_scolaires,is_greve,is_covid,temp,precip_mm,wind_kmh,weather_code,nb_events,rang_station,lag_1h,lag_24h,lag_7j
42,-0.007262067184303449,0.008143631721530297,0.00951119581358112,-0.0022972590642202366,0.009418088958305617,0.006356336717194445,-7.746157130441598e-06,0.0061867196267018625,0.007118071434196448,0.002042699588340818,0.009980694787124976,0.006439728749756428,0.0019247444702122558,7.765865845787519e-05,0.0005462872322142678,0.0002675053266139128,0.0007520016664135964,-0.00891036579494572,0.00028951670121189207,0.6080264270728828,0.07984103203678719,0.07808129874064286
43,0.0020753151591272057,0.014644036603081246,0.008940021908444229,-0.006490945211147759,0.0048846737058530045,0.002438115783367837,-0.0005972880835098185,0.005507176542736459,0.004267534306597917,0.0018841208252123372,0.00947344662024246,0.006668097686414716,0.0018110611163166363,0.002871961218009928,-4.704837845336113e-05,-0.0002476080263307692,0.00047375814903124146,-0.0019074941700779732,0.0022847939470771934,0.881792414590122,0.047630301780958596,0.020102028405383734
44,0.022119421125791138,0.017041938035662573,0.010753464969926062,-0.003826604776820946,0.006116660830285092,0.0025087204978616715,0.0004714912485639513,0.0041118347642837465,0.003577349165881649,0.001910579799166488,0.008797645450038975,0.006680349046717044,0.0017527732085523273,0.0013654883024497046,4.149104310722777e-05,0.0007662184737538269,0.0009206622617621294,0.0004016426814271718,0.027366083177445856,1.2380242055179564,0.09401133035480058,0.04921733417826998
45,0.022067598402400742,0.014805577336793717,0.00851242943903827,-0.003993903368107271,0.011384373029068758,0.0031148948558544567,-0.0025414555125425273,-0.009189518206703688,0.003911301020823213,0.00199405197044034,0.010285183804821718,0.005655475820310336,0.0016552438222101511,0.0029010674855605777,-0.00025422721458572976,0.000763774868586879,-0.0004497147131069836,-0.0029072916918100396,0.008267151754770137,1.1223739676633075,0.10654098094606401,0.05032299797508641
46,0.02380598689365703,0.021072994336173753,0.014142955409297992,-0.0036870932971428258,0.003865989618730626,0.0021268808105919276,-0.0016828031474566754,-0.009939161171107986,0.0056155311228135085,0.0019476756164998107,0.010267427061137764,0.004814833399210994,0.001584440788292989,0.0012060304563392625,7.517490470669278e-05,-0.00035306110257309173,-0.0007568653163163131,0.0006783199752394822,0.02217457126872641,1.2111938823534711,0.13022356735430116,0.09805098615812036
47,0.010947141163559819,0.0018388942918160921,0.0014381115110602227,-0.0024468300460402208,-0.03185718059367493,-0.005263727065883157,-0.0026289596917883195,-0.011893014681255917,0.0037466216319177416,0.0017082196180585314,-0.04091193171173457,0.005605773420849991,0.0014008226800452043,0.0014101199625165945,0.00020674761161008516,0.0020923988132010127,0.0013965137697063204,-0.0012377358625998976,0.0019330945214153024,0.7061718960789516,0.09051487187503894,0.08133431525902192
48,0.030304693250650126,0.009049118449661126,0.009092596294708079,-0.005539862404389446,-0.0019245379769351778,0.0013990601109607798,0.003635116236637464,0.007514026131128607,0.0018867240743736975,0.002359483512000753,-0.05033486540133158,0.005941210540672094,0.0016711935877886685,0.0035030338391034807,3.179306170099214e-05,0.0008529617587760593,-0.0013176988277535386,0.0004371722673421786,0.012541111475956107,0.9687641010676153,0.12475978822839016,0.011458606489127245
49,-0.00029134291761263853,-0.0009341927349185159,0.010263819061123872,-0.003918192785372143,0.012836449592270247,-0.002549775462725503,0.0022329649500370447,0.006574042237026609,0.006244215116480269,0.0022917706063399906,0.009251794042453743,0.00709560886223884,0.0017099664459704178,0.0013391015361607771,0.00011118886740401078,0.0002709437850535025,0.000676738577854065,0.00020680553061048628,0.0024905575622324394,0.768614659393245,0.05151600157094256,0.08955792268076873
50,0.01146199629462073,0.0002962224852201781,0.00964625424791848,-0.004022077365100818,0.005438878546352727,-0.005659948994220059,0.0026121034375011397,0.0036675959152055733,0.004934219995190221,0.001979682945729297,0.008534300176259595,0.007444645155544097,0.0017642539604267983,-0.0005566695887158314,9.247189641918362e-05,0.0016859605699196215,-0.0010321190836924225,-0.001110024608472642,0.003956622713062124,0.9177626934620299,0.0902831960412008,0.03128020795651697
51,0.018868405607715733,0.009843445545966263,0.010585700130887625,-0.0028279896368524587,0.004096278145326476,-0.006380873177558162,0.0010282412881401075,0.00398260597949181,0.0053129356578558865,0.0019966126593240997,0.008548381611473664,0.006892586260458108,0.0017123922770917654,0.0004000696826434637,-2.1376932642387303e-05,0.0003678226671202102,-0.0009216673698266777,8.261334432304511e-05,0.007969608281959336,1.039219498352705,0.10929151541705623,0.0499473114052413
52,-0.014526383529541215,-0.008091217486839376,0.009952464855145279,-0.002432352566981394,0.005088971754928064,-0.00605681187839176,0.001630679318476597,0.004557995194121558,0.006617366677553717,0.0018312256049176673,0.011303572656640731,0.007187176453951922,0.0017944434245973388,0.0015236808026928954,-0.0011840835980084583,0.00019736473231425595,-0.0009835449542711571,-0.0008058504604524847,0.00017770248365215295,0.288591062278836,0.059650060755831014,0.07779357990377814
53,0.07987031561965474,0.015983162027411887,-0.015693583043946066,-0.013713382535607058,-0.0004789563067168236,0.021279096030141765,0.008381348167214902,-0.008676169603979739,-0.006586995280074441,0.0018722106543430886,0.0058143862542171,0.0017234012773787051,0.0018275327763588515,-0.00810137544828391,0.00016648922229672196,0.0003396738274714798,-0.0007285002766546631,0.01876247096343367,0.06454192831451548,1.993781822645449,-0.021320122045881195,-0.06434888094180913
54,0.004339546959870003,-0.021072209786287342,0.013083825308636454,-0.004568188257230902,0.00379463096519579,0.012327384114005783,0.0031908187779265246,-0.0006955450298115507,0.006210947365979362,0.0018039524330433414,0.009129669005838285,0.007320309988417429,0.0018106565481428776,0.0015260078286170266,9.405003995643704e-05,0.0008118235160647912,0.0011336993247026978,-0.00012478777640863797,0.04853853476925869,1.3536840926873779,0.09742393151900115,0.1673307438168061
55,0.009616272373443766,0.0009295102398073032,0.00942236752472885,-0.0029721170804117604,0.0018050931916108546,-0.003856179285693301,0.0011940124687302158,0.00025370632726572307,0.006795188576090465,0.0018263827213456099,0.009291881594182552,0.006655449460803019,0.001836497345468631,0.0003863022589151259,0.00010761886902975914,0.00044157781670344057,-0.0004703209756275932,-0.00013295870140441832,0.011246932810951751,1.0583421137514466,0.09471222579513601,0.10918446056003103
56,0.016471011537449603,-0.0026349025305603523,0.005334207774434624,-0.0052626208699672545,-0.0026967607844830275,-0.0024929497250451792,0.0018000411568911757,0.00047008641905872526,0.003867682834385595,0.0016906728808785318,-0.04139778708910539,0.006305712273061507,0.0018210945552769987,0.0004506525735328939,8.19770536001851e-05,-6.64284481971454e-05,-0.0006831618455166264,-0.00047396365054631635,0.005927543610639289,0.9515701094985637,0.0818770815560579,0.059660830777214964
57,0.08394347486245217,0.018221439065536058,-0.00634403522868559,-0.008996363980332607,-0.0007500531350636873,0.017517486068766946,0.0020451955913441404,0.0011642008380514347,-0.009284886951027863,0.0017738959050328258,-0.031023016084716488,0.0026905547893908083,0.002129848414459027,0.005265893617434378,2.142738080718138e-05,0.000682808337825833,-0.0002873256157975877,0.014221320653585856,0.08065055183918325,2.040112798694276,0.02162200430944312,0.0061404968731913175
58,-0.008395885434600046,-0.023056055948578836,0.01367736484822636,-0.003536139311744943,0.002982745914250495,0.011622356965191226,0.0024952369349991936,0.00021063681529583686,0.007595926808648188,0.0019669264873141876,0.008936869247984308,0.007886750025650787,0.002255183522549659,0.000608617531447376,5.0531547909987015e-05,-0.00012676823324292465,-0.000794144805278822,0.0020129895701196817,0.03566085394575964,1.1958584866012592,0.1234381832666381,0.16329329939765663
59,0.021702098278940193,0.007020345171587757,0.011516458136281955,-0.002855224929125101,0.002248195505776057,-0.0037674728120840125,0.00029673722617616177,0.0002478205790419431,0.006080697344195618,0.0018897407480603387,0.008731976760755902,0.0061906172930457255,0.0021761921293158766,0.00040508245676691115,0.00010346636362489905,0.0004166160527148695,-0.0007310442534336521,0.00013535000748796344,0.014621155773831464,1.1019956506827133,0.13166171119736148,0.09041996137322972
60,0.018663492737549667,0.0020840752685110384,0.009263704615707523,-0.003297442089446873,0.002969034653784576,-0.0038754765582111215,4.423723438905705e-05,0.0001289679574910226,0.005596018346715749,0.0018784183422471928,0.008424808280897155,0.006724199279425497,0.0022371477640529976,0.0015748235248024076,0.00011121988803630827,0.0004876922409311183,-0.0006920073392167736,-1.6991951366223692e-05,0.008702804525532739,1.127558224207547,0.12195511430140488,0.0729823845352239
